"","num_hrefs","num_imgs","data_channel_is_socmed","data_channel_is_tech","data_channel_is_world","kw_max_min","kw_avg_min","kw_avg_max","kw_min_avg","kw_max_avg","kw_avg_avg","self_reference_min_shares","self_reference_max_shares","self_reference_avg_sharess","weekday_is_saturday","LDA_00","LDA_02","LDA_03","global_subjectivity","rate_positive_words","popularity"
"5574",11,1,0,0,1,258,97.5,244977.777778,0,6224.43949045,3073.58789802,0,0,0,0,0.0222275862492,0.491982316459,0.022566974086,0.458966033966,0.681818181818,"1"
"5575",3,0,0,0,0,637,305.5,265262.5,0,4768.72019465,2054.63747914,3400,3400,3400,0,0.697111308158,0.0251963846156,0.227682890612,0.545833333333,1,"1"
"5576",31,14,0,0,0,471,188.375,293062.5,3494.80322928,7599.14550096,4725.46518899,1500,1500,1500,0,0.0254288142517,0.0250006619925,0.542624942694,0.523218334953,0.720930232558,"2"
"5577",0,0,0,0,1,1600,435.166666667,268416.666667,1116.66666667,3586.9563619,2073.23445262,0,0,0,0,0.0333361807989,0.533959062275,0.0333351856582,0,0,"3"
"5578",10,3,0,0,1,473,191.555555556,251988.888889,2065.61805556,4001.63838384,2723.77151276,4400,4400,4400,0,0.0228579526346,0.619894585879,0.0222223438361,0.497493639402,0.542857142857,"2"
"5579",16,3,0,0,0,1100,282.518,367180,3307.25058597,5466.14516129,4091.36392673,7400,7400,7400,0,0.839999896462,0.0400000241404,0.0400000129982,0.488876434412,0.709677419355,"3"
"5580",0,0,0,0,0,720,371.75,180737.5,2394.45454545,5819.5,4235.4354061,0,0,0,0,0.0250001186187,0.0250000732336,0.115948949344,0,0,"3"
"5581",3,11,0,0,0,515,129.25,529400,3457.07976519,5861.46289812,4412.91001635,1200,1200,1200,0,0.0500000737374,0.0500000366773,0.799869441067,0.603054036607,0.59375,"4"
"5582",53,12,0,0,0,454,102.857142857,542342.857143,2533.30735484,6361.7762073,4527.9962107,4100,4100,4100,0,0.119795282181,0.187859761145,0.487143936369,0.522184548925,0.634920634921,"3"
"5583",21,8,0,0,0,440,149.8,178870,3137.67622951,8130.38666667,4424.30451682,1800,1800,1800,0,0.020219325865,0.020034086699,0.589376433429,0.464441842311,0.68085106383,"1"
"5584",5,0,0,1,0,183,59.5714285714,462885.714286,2995.62234043,5964.11290087,3768.75599291,2400,8000,4433.33333333,0,0.029166961839,0.0286334113402,0.236285263722,0.484032634033,0.625,"2"
"5585",10,1,0,0,0,2800,881,179850,0,3433.33333333,2760.69861306,1900,22300,11120,0,0.0254241217781,0.284328139424,0.0251001580348,0.339223276723,0.636363636364,"2"
"5586",12,5,0,0,0,2100,448.655714286,419400,1747.93333333,5426.02342835,3390.68569313,2500,2500,2500,0,0.885584448365,0.0285954197739,0.0285715251585,0.50101169979,0.611111111111,"2"
"5587",1,2,0,0,0,962,490.333333333,213143.666667,962,4812.4,3379.33210076,771,771,771,0,0.0333341765459,0.0333337090544,0.0335182733332,0.461839402428,0.622222222222,"2"
"5588",7,1,0,0,1,1100,285.333333333,224990,0,3287.63778151,1991.13426372,0,0,0,0,0.0200004959167,0.820478263937,0.0200002884701,0.36826446281,0.806451612903,"1"
"5589",6,1,0,1,0,591,206.5,191148.5,591,3584.60491929,2337.95568619,2800,3000,2900,0,0.0333362876437,0.536763129646,0.0333346587007,0.376662910909,0.686274509804,"2"
"5590",11,11,0,1,0,761,409.125,12590,0,4103.2,1868.4827273,0,0,0,1,0.0200379832871,0.0200037689749,0.0200672146666,0.462921588769,0.759259259259,"3"
"5591",6,3,0,1,0,489,139,207137.5,0,3439.42797062,2422.25695175,2200,2900,2550,0,0.0250015094318,0.0250011441659,0.0250010295215,0.541101863884,0.758333333333,"2"
"5592",7,1,0,0,0,331,78.6,171320,0,3751.6349734,1539.5521366,2500,2500,2500,0,0.020003816946,0.020020441414,0.9196297137,0.448681941365,0.516129032258,"1"
"5593",7,0,0,0,1,416,125.5,171150,0,3580.40170598,1555.59729605,1600,5200,3400,0,0.0333354825032,0.365080945268,0.0333342273606,0.429824561404,0.428571428571,"1"
"5594",7,1,0,0,1,804,202.428571429,152900,1084.84615385,3459.97688151,1841.40103018,554,1700,1250.8,0,0.0285720161601,0.885712530526,0.0285714774617,0.328082334332,0.571428571429,"1"
"5595",9,5,0,1,0,480,178.375,367662.5,2455.67326733,3810.74438202,3093.66011511,5900,29900,17900,0,0.0250833530406,0.163822934439,0.0250001836739,0.405175908747,0.863636363636,"3"
"5596",24,12,0,0,0,848,127.888888889,311133.333333,3386.36623023,6903.60665729,4504.94189587,1600,1600,1600,0,0.0227390232079,0.0222619937372,0.542924153409,0.549206349206,0.823529411765,"2"
"5597",17,1,0,0,0,417,133.25,241780,0,5655.71428571,2979.92224546,1000,1000,1000,0,0.0400067120155,0.0400039872482,0.838402298575,0.521402318803,0.736263736264,"2"
"5598",0,0,0,0,0,512,105.428571429,440157.142857,2317.13157895,5795.33075288,4132.52322412,0,0,0,0,0.171337625083,0.0285715631157,0.742637883257,0,0,"1"
"5599",4,0,0,0,0,413,131.2,527080,1092.97619048,5992.79181535,4369.50301243,18500,18700,18600,0,0.040000371827,0.0400003117265,0.652385815259,0.510561497326,0.722222222222,"1"
"5600",6,1,0,0,0,783,421.4,21023.1428571,0,4396.6,1859.65438257,0,0,0,0,0.0286681899592,0.0285817352765,0.0286008118513,0.427026568203,0.810810810811,"3"
"5601",8,0,0,0,0,294,130.25,277450,1936.30769231,3280.57985464,2528.96713674,639,639,639,0,0.050004725526,0.324072341404,0.0510361571102,0.490319548872,0.538461538462,"1"
"5602",10,2,0,1,0,2100,363.25,150277.777778,0,4264.01219512,2956.3665136,96500,96500,96500,0,0.226757743677,0.0222324685066,0.257082542043,0.355543530544,0.55,"1"
"5603",9,1,0,0,0,570,263,248544.444444,0,4640.7954023,1628.92927744,4200,4200,4200,0,0.465479048239,0.0226677256323,0.0222254344207,0.439685314685,0.75,"1"
"5604",3,2,0,0,0,0,-1,479500,2479.87507926,3477.98084784,3099.64592301,1100,2900,2000,0,0.486762591213,0.0400181486129,0.0400004610478,0.327184343434,0.789473684211,"3"
"5605",7,1,0,0,1,0,-1,325140,0,3445.03399048,1942.90691872,875,1900,1343.75,0,0.0400014637146,0.839993154532,0.0400009847045,0.531839402428,0.777777777778,"1"
"5606",3,0,0,0,0,109,47.1666666667,534666.666667,1972.67857143,5573.21910696,3597.56021375,692,692,692,0,0.0333347796385,0.0333914908353,0.507512078359,0.425,0.727272727273,"3"
"5607",6,0,0,1,0,973,373.111111111,328344.444444,1728,3730.92045455,2947.96091141,3200,3200,3200,0,0.0222729966251,0.0222430980106,0.0222277043713,0.591666666667,0.666666666667,"1"
"5608",17,6,0,1,0,439,181.333333333,168788.888889,2949.73352554,15593.8,5885.87602649,13000,39000,26000,0,0.0224166195762,0.223325768026,0.139962870013,0.474421588332,0.669724770642,"4"
"5609",10,1,0,0,1,574,188.777777778,244688.888889,822.0625,3286.70569042,1869.21166947,0,0,0,0,0.0222224262918,0.911091022755,0.0222223802439,0.311079545455,0.59375,"1"
"5610",28,1,0,0,1,488,115.4,371340,2178.74407431,4039.98128342,2946.12768211,475,475,475,0,0.0401811482193,0.442808907286,0.170581640094,0.339761904762,0.421052631579,"2"
"5611",22,1,0,0,0,176,45.4285714286,353462.5,0,3591.84819703,2410.519089,1300,6300,3066.66666667,0,0.025519522714,0.333254885127,0.590540735743,0.511668355285,0.820512820513,"2"
"5612",6,9,0,1,0,815,412.285714286,139912.5,0,3342.92307692,2458.86699714,1400,2500,1950,0,0.0250042474471,0.0250027410173,0.0250026606297,0.490816534756,0.634146341463,"3"
"5613",2,0,0,0,0,5300,1157.33333333,423866.666667,1068.95,5985.01299887,4112.30392257,1100,1100,1100,0,0.199774226387,0.199500565338,0.534031586701,0.583494031221,0.666666666667,"2"
"5614",11,1,0,0,0,3200,1004.125,239312.5,2290.8,6811.11111111,3873.26567337,0,0,0,0,0.899938946301,0.0250006479909,0.0250185861003,0.522360248447,0.711538461538,"2"
"5615",5,1,0,1,0,819,475.666666667,93441.9,0,4157.54423592,2136.77317342,618,618,618,0,0.0203209789244,0.0200151204888,0.0200670367609,0.500636982066,0.794871794872,"1"
"5616",9,2,0,1,0,757,219.25,369762.5,1072.07142857,4127.47777778,2991.00820598,1000,17300,5680,0,0.0250070872559,0.0250029596159,0.0250001569833,0.460952380952,0.653846153846,"1"
"5617",1,1,0,0,0,706,143,386450,3082.21411005,5803.4205809,3829.46287567,2600,2600,2600,0,0.0333342011305,0.033333709516,0.267874351996,0.443506493506,0.714285714286,"3"
"5618",4,1,0,0,1,891,373.75,226850,0,3502.70429253,1862.21764499,1100,1100,1100,0,0.0333395507261,0.866645360035,0.0333374324162,0.591666666667,0.727272727273,"2"
"5619",3,0,0,0,0,1200,458.166666667,123857.142857,0,4029.66972477,2713.35644742,1600,12800,7366.66666667,0,0.0286977145231,0.0286017834615,0.0291844935204,0.33648989899,0.75,"3"
"5620",8,1,0,0,0,206,104.6,260328.571429,0,3308.91125973,2021.22850042,1700,4000,2850,0,0.672636491437,0.0285868526244,0.0285737061407,0.456751893939,0.880597014925,"1"
"5621",3,1,0,0,0,417,159.428571429,216445,566,3864.36159306,2644.15481181,902,984,943,0,0.0285729787371,0.171441090457,0.0287919625291,0.524404761905,0.75,"1"
"5622",5,0,0,0,0,949,430.571428571,365228.571429,3167.12020954,7728.02919708,5039.78118696,709,1900,1304.5,0,0.0286161069998,0.0285820514103,0.885419342588,0.45767904012,0.5,"1"
"5623",3,1,0,0,0,224,54.265,400271.428571,0,4894.36378877,2906.06044626,1100,1100,1100,0,0.318259184185,0.306428925733,0.0303801197921,0.321513605442,0.625,"2"
"5624",13,1,0,0,1,2000,665.857142857,189023,761,3599.12683824,2333.66152147,0,0,0,0,0.0292839239345,0.884800200215,0.0287078778923,0.425482415188,0.714285714286,"2"
"5625",14,1,1,0,0,745,273.714285714,237090,0,7475.03892944,2858.37367935,0,0,0,0,0.631700452012,0.0200695583006,0.308215453226,0.6375,0.466666666667,"2"
"5626",10,1,0,0,0,832,184,276785.714286,916,3857.05446623,2621.18699919,2500,5400,3950,0,0.209914229017,0.418731243807,0.029027227685,0.351018808777,0.681818181818,"1"
"5627",3,0,0,0,0,838,375.444444444,171111.111111,2950,4881.69499241,4030.0668946,0,0,0,0,0.0222223311435,0.0222222641117,0.0245540648687,0.416558441558,0.75,"1"
"5628",8,0,0,0,1,593,366.5,74790,2145.20833333,3730.29690346,2980.12115928,2100,4600,3350,0,0.0201228836205,0.266820238541,0.570974711741,0.514163059163,0.72,"2"
"5629",6,1,0,0,1,1.59,-0.482,384020,2142.45240197,4984.159,3387.65212814,10800,10800,10800,0,0.0404341994015,0.486253170581,0.0400583986378,0.330555555556,0,"1"
"5630",2,0,0,0,0,88,37.75,314940,0,5127.72340426,3200.43439254,28200,28200,28200,0,0.0400011488431,0.0400009334876,0.0401046994612,0.453746753247,0.842105263158,"3"
"5631",4,0,0,1,0,349,48.6,375460,971.653846154,5974.78356164,3832.39676757,2900,9000,5950,0,0.0203091614518,0.0200224684253,0.352815775433,0.515909090909,1,"1"
"5632",14,1,0,0,0,614,141.8,463340,1842.95722714,5580.74736842,3752.28094592,4400,4400,4400,0,0.785616007942,0.0200406948109,0.0210553584585,0.509831069314,0.814814814815,"2"
"5633",13,21,0,0,1,602,225.166666667,132744.666667,0,3466.60472973,1525.13110873,2200,5200,3700,0,0.377644181151,0.372890894294,0.0222296352956,0.42418195109,0.730769230769,"4"
"5634",4,0,1,0,0,2200,630.857142857,224612.5,0,5664.78047493,2974.28469242,1700,1700,1700,0,0.0257667184416,0.431314477304,0.492889446232,0.664285714286,1,"1"
"5635",4,4,0,0,1,45,21.25,170542.857143,0,3571.13302541,1529.38063689,869,869,869,0,0.0285760884017,0.885698778184,0.0285743666216,0.346787009287,0.673913043478,"3"
"5636",12,2,0,0,0,737,284.5,290312.5,1570.6875,3498.95737812,2490.28362941,1100,6700,3040,0,0.15818671441,0.025000385519,0.0250001944863,0.451533719548,0.791666666667,"2"
"5637",10,1,0,0,1,1400,311.571428571,336242.857143,2075.2,4346.54331254,2990.19286278,1100,3200,2525,0,0.295310983071,0.477305439599,0.0285932730992,0.433912037037,0.8,"3"
"5638",19,13,0,0,0,1500,588,212228.571429,0,15888.5,5488.13450392,583,1300,941.5,0,0.0285753760949,0.0285739610243,0.747307005733,0.525291005291,0.75,"3"
"5639",12,1,0,0,0,150,52.25,443550,2448.85601152,3610.75542784,3224.07144617,1100,10200,4850,0,0.5503652198,0.0500239449027,0.0500001562159,0.333796296296,0.888888888889,"2"
"5640",15,1,0,1,0,1200,286.4,191033.333333,0,5357.14285714,2950.67172125,0,0,0,0,0.035439237532,0.534009146294,0.0337321977605,0.498877330582,0.712328767123,"2"
"5641",11,1,1,0,0,2600,1154,154580,2950,5575,3748.70745085,1000,5000,3125,0,0.476967856037,0.402919956876,0.0401089240762,0.311532738095,0.838709677419,"2"
"5642",35,22,0,0,0,875,189.111111111,303420,0,7415.27676538,4642.54555381,1600,38000,19800,0,0.0205699883144,0.0200134612312,0.91881857607,0.473088504633,0.491525423729,"2"
"5643",12,0,0,0,0,829,231.438888889,403930,0,7419.483357,3806.647697,2000,3600,2800,0,0.520773979905,0.0200008579668,0.219620092391,0.524630731922,0.98275862069,"3"
"5644",10,1,0,0,1,3800,518.875,209875,1634.02173913,3800,2596.0457676,0,0,0,0,0.0250003822236,0.899987253667,0.0250001704258,0.512676767677,0.647058823529,"3"
"5645",8,9,0,1,0,1000,353.333333333,188014.285714,0,4400,2535.24028535,722,2200,1230.5,0,0.0285730700681,0.0285726463074,0.0285723222857,0.439041769042,0.761904761905,"2"
"5646",3,3,0,0,1,0,-1,143500,0,4166.24884793,1737.16475096,2500,2500,2500,0,0.0250109276182,0.899954270114,0.025001727838,0.372371967655,0.46875,"2"
"5647",84,1,0,0,1,752,256.333333333,277733.333333,926,6996.72222222,3484.43261603,16800,46300,27700,0,0.0333344248888,0.700038973989,0.0333341620827,0.440617913832,0.553191489362,"3"
"5648",22,2,0,0,1,224,97.3333333333,357233.333333,2505.52941176,4049.42322991,3240.20271278,42,9200,4747.33333333,0,0.410531544759,0.522484591235,0.0223235207116,0.443895829412,0.731034482759,"4"
"5649",2,33,0,0,0,808,296.142857143,298671.428571,2994.51271186,9584,6352.31942832,0,0,0,0,0.0285715968688,0.0286004959629,0.885666279963,0.401781226903,0.586956521739,"1"
"5650",6,33,0,0,0,2100,471,225966.666667,0,5387.76162791,3007.04096063,1200,4600,3180,0,0.0222246667156,0.141336020516,0.791634451777,0.354317998386,0.485714285714,"1"
"5651",3,0,0,0,0,910,207.227142857,350042.857143,1966.48696265,5279.49863669,3349.53110119,0,0,0,0,0.885609299111,0.0285718256617,0.0286186478435,0.57,0.75,"3"
"5652",5,0,0,0,1,1300,478.571428571,217071.428571,1951.1,5230.98591549,2999.05683633,1700,3600,2650,0,0.0285723955084,0.459085900499,0.0285719544043,0.583333333333,0.714285714286,"1"
"5653",7,7,0,1,0,816,389.5,134175,1807.73333333,3372.50963391,2651.24217149,1100,2900,2025,0,0.0250070703266,0.0250029374159,0.0250000915772,0.536601033375,0.862068965517,"1"
"5654",13,1,0,1,0,873,308.125,163062.5,1157.75,7702.98,3227.47039234,0,0,0,0,0.0253362008443,0.273708005458,0.0250006791384,0.498397723869,0.837209302326,"1"
"5655",29,1,0,0,0,463,380.25,43150,1638,4516.8,3115.89821512,1100,21700,12700,0,0.0250001992161,0.0250001145731,0.39058024929,0.517897727273,0.657894736842,"3"
"5656",4,1,0,0,0,400,325.75,12185.7142857,0,3283.58333333,1367.59142101,0,0,0,0,0.416873783162,0.0286653589709,0.0286319442343,0.469191919192,0.535714285714,"2"
"5657",4,2,0,0,0,976,264.666666667,225250,1088,4315.65517241,3258.41262389,612,10100,4137.33333333,0,0.0333333988843,0.0333335284919,0.0334013587426,0.632954545455,0.8,"2"
"5658",19,0,0,0,0,49,10.518,479775,0,6692.01972686,3110.81041881,3000,5900,4450,0,0.0250027110202,0.275084595448,0.649891014882,0.317083333333,0.666666666667,"3"
"5659",5,1,0,0,1,943,272,306237.5,1271.5,6595.77668539,3046.3544045,3300,24900,14100,0,0.0250028876937,0.406833237977,0.226850959697,0.512938912939,0.791666666667,"4"
"5660",37,7,0,0,1,2700,432,203580,0,7350,3003.29986025,0,0,0,0,0.21757681857,0.492372730169,0.0200580571664,0.450520495378,0.575,"2"
"5661",5,1,0,0,0,542,143,225328.571429,0,3507.76273308,2140.70149001,1300,42200,21750,0,0.0285739282292,0.0286306953536,0.265014317687,0.389393939394,0.818181818182,"2"
"5662",6,1,0,0,1,522,140.333333333,287750,1841.66863034,3430.86469582,2501.81982829,0,0,0,0,0.199580758138,0.367670610806,0.365118608754,0.476277568922,0.642857142857,"1"
"5663",4,0,0,0,0,671,165.4,482528.571429,0,5292.28986117,2797.16085975,0,0,0,0,0.0286246230378,0.0285800741829,0.53764297983,0.441666666667,1,"1"
"5664",7,0,0,0,0,340,187.2,412080,2295.05319149,4819.88281938,3623.43797623,20300,22800,21550,0,0.0400020389518,0.0400862307839,0.83868431187,0.493806146572,0.475,"2"
"5665",24,19,0,0,0,1300,401.125,206210,0,6002.58140644,3150.59090243,2700,4000,3350,0,0.0200035417951,0.100385722092,0.716327348369,0.553719737053,0.818181818182,"4"
"5666",8,1,0,0,0,662,293.2,280233.333333,0,13440.5,4163.66861893,761,2800,1780.5,0,0.605154334592,0.0333458377774,0.0337968201554,0.360071301248,0.727272727273,"1"
"5667",9,21,0,0,0,479,159.1,161340,1758.45454545,4406.46,3242.2221081,1000,1700,1350,0,0.020002757738,0.45271514014,0.0211683307206,0.483817340067,0.894736842105,"1"
"5668",9,1,0,0,1,696,161,205633.333333,0,4052.58553792,2501.98094247,2900,2900,2900,0,0.0333399568731,0.280575606804,0.033335747998,0.429625220459,0.794871794872,"1"
"5669",4,0,0,0,0,839,200.084285714,553514.285714,3483.5381402,9737.19480519,6759.82673501,15800,15800,15800,0,0.171347201815,0.0285715873199,0.742925839435,0.597101972102,0.785714285714,"4"
"5670",19,3,0,0,0,1300,292.571428571,264857.142857,2489.87556126,6575,3611.55926575,0,0,0,0,0.885581854896,0.0286359931733,0.0285715045699,0.464344673284,0.894117647059,"2"
"5671",30,11,0,0,0,1700,545.888888889,144190,0,6938.4,3560.33588023,692,23500,7774.16666667,0,0.215827267726,0.0200260751261,0.0200458036988,0.429014314059,0.628571428571,"3"
"5672",12,1,1,0,0,808,494,115410,0,9992.28571429,3795.12097875,0,0,0,0,0.68681937448,0.0200016340293,0.253136602947,0.473392461197,0.585365853659,"1"
"5673",4,2,0,0,1,325,80.75,227700,0,4567.0037594,2522.1664716,3300,3300,3300,0,0.0400132030381,0.244897323265,0.0412363849438,0.536805555556,0.538461538462,"2"
"5674",15,11,0,0,0,199,90.5,221500,2855.17931034,3582.54596646,3232.6183011,4200,10500,6800,0,0.0333544637334,0.0333336411216,0.374275737838,0.424652777778,0.733333333333,"3"
"5675",0,0,0,0,1,1300,376.75,354362.5,1300,5770.83543719,2992.24614725,0,0,0,0,0.0250052522786,0.528531475804,0.276197915416,0,0,"1"
"5676",8,1,0,1,0,832,229.571428571,174228.571429,1522,3306.75019365,2501.91652825,2800,8000,4600,0,0.178278300132,0.171435486938,0.0285722287716,0.440632235981,0.884615384615,"2"
"5677",2,2,1,0,0,1000,414.75,191980,0,4611.89705882,2103.8233453,6700,6700,6700,0,0.639627475047,0.0400028253458,0.240341505064,0.430081030081,0.64,"2"
"5678",11,8,0,1,0,851,222.714285714,210757.142857,2042.36619718,3303.57523246,2760.82147794,503,7800,3500.6,1,0.0285990114183,0.0285755289501,0.028571585939,0.545983877234,0.829268292683,"2"
"5679",18,10,0,0,0,1200,237.666666667,489528.571429,0,5282.15434783,3276.47255669,1100,19300,10200,0,0.0286236970417,0.457177852249,0.456816663857,0.516397352647,0.717948717949,"3"
"5680",6,0,0,0,1,430,149,199611.111111,1014.51982379,3512.21654882,2088.92033155,0,0,0,0,0.398288009484,0.534699961708,0.0222223409171,0.426430976431,1,"1"
"5681",4,1,0,0,0,2500,542.918,439760,1837.47826087,4643.62781955,3130.89131583,38,2800,1419,0,0.544608342077,0.040010990183,0.14877729039,0.181944444444,0.333333333333,"1"
"5682",5,1,0,0,1,325,80.5,260975,1109.9,3482.17669926,2386.91375519,738,10900,5819,0,0.0500001191007,0.546482999948,0.0504696015462,0.278994490358,0.545454545455,"1"
"5683",14,1,0,0,0,1500,666,249628.571429,0,9025,3976.15270199,2100,6800,4450,1,0.885561050542,0.0285813543583,0.0286009333773,0.436277557912,0.775,"2"
"5684",13,1,0,0,0,761,214.2,177211.111111,0,4248.06744186,1818.91137358,0,0,0,0,0.711267994258,0.0239022144348,0.0222234891947,0.446360881543,0.795454545455,"1"
"5685",5,1,0,0,0,430,155.6,251212.5,0,3475.63793103,1922.66770507,11100,11100,11100,0,0.777166537731,0.0250031189496,0.0250021160852,0.467343073593,0.85,"2"
"5686",12,10,0,0,0,454,167.859,295200,2407.73333333,7581.47685382,4201.61408914,1100,8200,4650,0,0.0201643077572,0.183181893583,0.387941110533,0.550716540404,0.706666666667,"2"
"5687",7,0,0,0,1,463,365.142857143,91888.8888889,0,3856.67021277,2201.43270129,8300,8300,8300,0,0.088926384338,0.37952481833,0.125193672196,0.37987012987,0.866666666667,"2"
"5688",7,1,0,0,0,372,185.5,384525,960.214285714,3462.90422166,2186.47368609,1600,1600,1600,0,0.549991941451,0.0500003065493,0.0500072860841,0.316534914361,0.615384615385,"2"
"5689",10,2,0,0,0,97,51,248237.5,0,4327.43269231,2756.06949155,915,915,915,0,0.025001463662,0.0250008147717,0.025128293161,0.544191919192,0.411764705882,"1"
"5690",11,1,0,0,1,983,318.142857143,201522.222222,0,4271.58847321,1858.84404688,1100,4100,2600,0,0.148007513559,0.288888345844,0.0222361425355,0.50386002886,0.78125,"1"
"5691",7,1,0,1,0,2200,781.4,7700,0,2692.75,1184.24574875,0,0,0,0,0.0222447162395,0.0225073639754,0.577236548837,0.498076599327,0.785714285714,"2"
"5692",6,1,0,0,0,3300,1064.5,21280,0,3300,2025.03786534,2900,3900,3400,0,0.839857175486,0.0400557316178,0.0400589444726,0.380309396486,0.727272727273,"3"
"5693",6,21,0,1,0,790,393.333333333,97412.5,0,3323.74516129,1767.81195932,1100,1500,1233.33333333,0,0.416201432945,0.0250060472606,0.0250056633085,0.533641173641,0.71875,"2"
"5694",20,14,0,0,0,468,149.598333333,587750,3530.88944993,7216.34590698,5178.71718419,1400,2400,1900,0,0.0333334431125,0.0333333768455,0.866652825255,0.468571428571,0.538461538462,"1"
